,cluster_score,CPI_v3,CPI_technique,proxy_label
3730,50.04212742052704,51.1,60.4,-1
3731,,25.0,27.3,0
3732,54.10084690994137,25.0,23.0,0
3733,45.64113383814543,48.2,60.4,-1
3734,49.20398917607098,50.7,60.5,-1
3735,78.82399677121987,63.9,64.8,-1
3736,55.12456577814093,56.3,64.1,-1
3737,43.9963663854784,47.1,58.3,-1
3738,51.33290333319809,53.6,64.5,1
3739,26.573724433862523,24.2,24.2,0
3740,45.600176018491155,49.5,60.8,-1
3741,51.65574475251648,54.3,64.6,-1
3742,48.13996013641315,50.4,60.6,-1
3743,48.45635877299844,51.2,62.2,-1
3744,53.7598984676861,54.1,63.0,1
3745,52.582713119783534,54.0,63.4,-1
3746,48.90756871079448,51.0,62.5,-1
3747,49.88375794739136,51.5,62.5,-1
3748,50.834621821381255,52.5,63.4,-1
3749,58.12385960468147,25.0,24.6,0
3750,63.512398145854206,57.8,60.8,-1
3751,85.28913474657227,58.8,58.4,-1
3752,51.18763882495499,52.3,60.6,-1
3753,85.9595652012081,59.2,59.0,-1
3754,80.9577335909644,56.2,54.4,-1
3755,89.69323113346852,60.6,59.3,-1
3756,61.91943639594568,56.8,60.2,-1
3757,55.784409547307945,25.0,27.1,0
3758,33.812663963451975,25.0,26.0,0
3759,39.31695324795884,25.0,25.0,0
3760,50.38568928529461,52.0,59.5,-1
3761,46.42967737411654,48.0,55.6,-1
3762,50.0213088075824,51.0,59.6,-1
3763,53.45791715366737,53.8,60.4,-1
3764,51.36319963525708,52.5,60.9,-1
3765,47.231747460239895,49.8,59.9,-1
3766,47.55723089422269,50.0,59.0,-1
3767,51.452080815110456,54.1,62.6,-1
3768,47.559559277730735,49.9,59.5,-1
3769,48.36092469735023,51.1,60.8,-1
3770,81.40541305325635,63.3,61.6,-1
3771,80.64936749783017,59.8,60.0,-1
3772,66.69597693611328,60.1,62.0,-1
3773,,25.0,25.3,0
3774,45.832802045365725,48.0,57.0,-1
3775,49.58454669888959,51.1,59.7,-1
3776,51.05519937321121,52.4,60.6,-1
3777,50.34073503977048,53.1,63.5,-1
3778,45.673941067577864,49.1,60.6,-1
3779,45.25978285339779,49.4,61.3,-1
3780,45.76951580042932,49.1,61.3,-1
3781,75.59765826399739,59.4,58.7,-1
3782,49.13895793568508,52.6,64.5,-1
3783,50.3273352838147,53.6,64.8,-1
3784,73.03234144068358,62.2,63.6,-1
3785,,65.5,68.0,-1
3786,79.31068836668452,62.8,63.6,-1
3787,70.57665790790205,62.0,63.6,-1
3788,56.397849520941556,58.4,66.9,1
3789,62.12935619656069,61.2,66.0,1
3790,60.65889721369191,61.6,67.8,1
3791,61.4647845365885,61.8,67.4,1
3792,62.07086927240204,59.4,63.4,-1
3793,85.31890271870695,58.9,58.3,-1
3794,66.40497738652059,61.9,64.6,-1
3795,84.97937830035514,58.2,57.2,-1
3796,67.08319521763264,61.7,64.0,1
3797,72.54213931119914,25.0,24.8,0
3798,,59.0,65.8,-1
3799,,49.8,60.4,-1
3800,,52.6,60.8,-1
3801,,52.5,61.2,-1
3802,54.27318313242673,57.0,66.9,1
3803,30.77873511995043,25.0,34.0,0
3804,,46.4,58.6,-1
3805,48.729328268112006,51.1,62.1,-1
3806,,25.0,33.5,0
3807,26.334235013829034,25.0,32.2,0
3808,68.86316200286684,63.2,65.1,1
3809,71.05712577915773,61.6,63.2,-1
3810,62.9459310698476,58.7,62.3,-1
3811,57.96737352716094,55.5,61.6,-1
3812,66.65467524263258,59.6,61.6,-1
3813,60.20075692062312,58.7,64.6,1
3814,69.0699743266189,63.8,66.0,-1
3815,60.93605762897278,59.0,64.2,1
3816,73.06675319423512,62.6,63.7,-1
3817,,65.5,65.8,-1
3818,74.1747012829455,63.8,65.3,-1
3819,68.69723314566782,63.5,65.6,1
3820,61.77807292573148,58.5,63.0,-1
3821,62.90361817089269,59.7,63.9,1
3822,67.15810489697182,63.3,66.0,1
3823,55.79149489317018,55.4,61.1,-1
3824,41.579191998558315,47.4,57.0,-1
3825,29.056037388271825,25.0,31.5,0
3826,59.663240242731085,59.5,66.0,1
3827,62.31604104921642,61.8,66.9,1
3828,69.10834910599995,63.2,65.0,1
3829,66.06877789911327,60.4,63.1,-1
3830,71.00059770226966,64.1,66.0,1
3831,66.85768478891193,61.7,64.1,-1
3832,71.2966973891092,63.8,65.6,-1
3833,72.56676226682173,64.6,66.4,1
3834,72.8475369523623,62.8,64.4,-1
3835,40.21864975856685,44.7,57.6,-1
3836,55.72188899219839,55.9,64.4,1
3837,42.51054334115081,47.4,58.3,-1
3838,71.65871833513218,62.6,64.0,1
3839,47.86556358145663,50.0,61.8,-1
3840,52.00482992901483,53.3,61.0,-1
3841,57.28320814863832,57.7,65.3,-1
3842,31.937954017981173,36.0,50.1,-1
3843,45.41726931501544,25.0,29.1,0
3844,39.269552412255905,43.2,55.8,-1
3845,40.087561276081175,45.2,59.7,-1
3846,34.71872960373018,39.9,54.3,-1
3847,42.00260485939859,25.0,29.8,0
3848,39.835691824233045,25.0,30.2,0
3849,33.00168608585776,25.0,32.7,0
3850,22.280999415631896,25.0,30.9,0
3851,35.914512060957215,42.7,55.6,-1
3852,41.47668860482406,45.7,59.5,-1
3853,53.11161028874628,53.9,63.1,-1
3854,,43.2,56.1,-1
3855,52.65585853793742,54.4,65.2,1
3856,40.52985193886342,46.0,57.8,-1
3857,48.26538497906996,51.3,61.3,-1
3858,39.54133099814666,43.8,58.5,-1
3859,27.265974602993037,25.0,32.6,0
3860,44.916164271652015,49.1,62.7,-1
3861,20.0988929894377,24.1,26.4,0
3862,41.174790965267086,44.9,58.7,-1
3863,34.900528367914696,40.2,55.0,-1
3864,40.20749877973861,44.3,59.0,-1
3865,39.735781982281935,38.7,46.6,-1
3866,28.399588974385047,25.0,32.9,0
3867,43.1041653389963,46.6,58.2,-1
3868,42.39648800951047,46.9,59.9,-1
3869,34.110833465797604,25.0,32.3,0
3870,32.43781553648903,25.0,32.7,0
3871,55.50312631591374,60.1,68.6,-1
3872,48.99585914062262,51.9,63.7,-1
3873,48.62931548469356,52.0,64.3,-1
3874,30.719437701461604,25.0,33.2,0
3875,41.05724936742231,45.5,59.7,-1
3876,47.77938000665682,50.2,62.2,-1
3877,40.98664013747757,46.8,60.8,-1
3878,42.15783975291609,45.1,57.4,-1
3879,66.70484657603508,62.8,65.3,-1
3880,62.368600307077095,59.3,63.6,-1
3881,60.107464228294496,59.1,65.0,1
3882,63.10979931773804,62.6,67.4,-1
3883,68.08489407084815,61.6,63.5,-1
3884,49.00863759450985,52.4,64.1,-1
3885,49.030127345291206,52.8,64.7,-1
3886,,51.1,63.7,-1
3887,,46.8,59.7,-1
3888,27.679135600714144,25.0,30.8,0
3889,29.6164665939867,25.0,33.5,0
3890,41.592740233124815,46.7,60.8,-1
3891,32.99194241598031,37.6,50.8,-1
3892,31.767630036755367,25.0,34.5,0
3893,36.38345834736481,40.2,54.2,-1
3894,35.26923734459159,41.6,56.0,-1
3895,28.08638246967594,25.0,34.9,0
3896,48.7820647979076,51.1,60.6,-1
3897,37.438775164072865,42.8,56.3,-1
3898,48.653695521467576,51.3,63.0,-1
3899,47.31644640422461,50.9,62.0,-1
3900,50.26711673098223,51.9,61.4,-1
3901,33.18781961856486,36.2,50.9,-1
3902,41.23653048844717,46.4,56.2,-1
3903,41.693683620460874,25.0,27.7,0
3904,38.54923635976771,25.0,26.1,0
3905,32.68620052859362,25.0,30.9,0
3906,45.19441591581216,48.8,61.4,-1
3907,23.906701047795853,25.0,32.1,0
3908,31.50705323484868,25.0,25.4,0
3909,47.2714665268612,50.6,62.7,-1
3910,31.109346072914423,25.0,31.9,0
3911,44.81403418544044,47.9,60.4,-1
3912,41.85137981336455,45.9,59.6,-1
3913,39.878596256853335,43.2,55.2,-1
3914,53.94664032796614,54.5,63.1,-1
3915,48.19793520634376,50.6,60.3,-1
3916,15.931052572847593,20.6,22.0,0
3917,45.98027783626595,49.3,58.1,-1
3918,33.21929237674437,25.0,31.8,0
3919,54.510842445799035,54.3,62.1,-1
3920,76.72568810101603,25.0,23.7,0
3921,49.660701660876114,52.4,61.6,-1
3922,52.84295038800625,25.0,26.4,0
3923,53.82828696166844,25.0,25.8,0
3924,46.605617887365646,50.4,56.6,-1
3925,47.14460830822833,48.9,56.4,-1
3926,42.55485409452251,25.0,23.7,0
3927,57.521473617500874,55.9,62.0,-1
3928,46.115510705477355,25.0,29.8,0
3929,45.91060899116629,49.1,57.1,-1
3930,48.28347539026999,51.0,58.3,-1
3931,32.524935512634435,25.0,25.6,0
3932,51.164621441307446,51.8,57.9,-1
3933,42.70126235057477,25.0,29.6,0
3934,65.57623706273516,58.8,59.9,-1
3935,49.933108453570895,25.0,25.4,0
3936,72.82969302755052,58.5,58.9,-1
3937,61.94887520280332,25.0,23.7,0
3938,48.08538756631968,25.0,26.9,0
3939,38.77966536774231,25.0,25.1,0
3940,45.88610408390308,25.0,24.7,0
3941,57.37816201012347,58.6,65.9,-1
3942,41.75111945975496,25.0,25.4,0
3943,45.81083354775784,25.0,25.0,0
3944,46.29121282237874,25.0,23.3,0
3945,59.30946366287628,59.9,65.9,-1
3946,39.62585754601922,43.7,54.1,-1
3947,57.89297981558257,54.4,55.5,-1
3948,48.54693203850334,25.0,26.4,0
3949,57.370317626015435,55.9,59.2,-1
3950,52.60910366061692,25.0,25.4,0
3951,53.172504466538165,51.2,54.6,-1
3952,64.70781450660516,60.8,63.4,-1
3953,53.252073296688366,54.4,61.4,-1
3954,54.24033038200524,55.5,63.5,-1
3955,21.14582469371117,25.0,28.1,0
3956,28.493618559691736,25.0,34.2,0
3957,45.427274892041225,11.9,12.4,0
3958,37.80191553866544,18.8,19.5,0
3959,,25.0,28.7,0
3960,,24.8,27.7,0
3961,,20.8,21.1,0
3962,,24.2,26.9,0
3963,22.59980243412234,23.7,26.4,0
3964,,23.5,25.5,0
3965,25.935592092785274,22.6,24.5,0
3966,26.53280924970517,22.5,24.4,0
3967,,24.6,27.4,0
3968,21.302708244048407,24.0,26.5,0
3969,,24.4,26.8,0
3970,,23.6,25.7,0
3971,21.141768440960107,23.3,25.3,0
3972,,23.9,26.3,0
3973,25.644692003694413,23.4,26.3,0
3974,26.495572601428762,23.3,25.4,0
3975,24.825088417093276,22.8,25.1,0
3976,26.34204790683815,21.4,23.0,0
3977,25.83888892165449,21.2,22.8,0
3978,25.45411179016127,20.8,22.5,0
3979,25.584345721247548,20.6,22.0,0
3980,26.562977959197976,20.6,22.1,0
3981,26.512395851246694,21.8,23.4,0
3982,28.176824694999148,21.4,23.2,0
3983,29.262766304751874,19.8,21.3,0
3984,29.090217668717834,20.1,21.6,0
3985,31.919250907153007,20.5,22.2,0
3986,28.392943773213098,20.8,22.3,0
3987,27.905864357887133,20.8,22.4,0
3988,26.013648431915026,25.0,29.9,0
3989,46.926140112181514,25.0,28.2,0
3990,58.63838959730862,56.8,62.6,-1
3991,52.39530666120825,53.7,63.9,-1
3992,28.466880728096434,18.5,20.6,0
3993,16.53808385615293,22.1,23.7,0
3994,14.900596647894703,22.4,24.1,0
3995,28.287080824068855,25.0,30.3,0
3996,39.76856543214859,25.0,30.9,0
3997,,25.0,30.9,0
3998,,22.1,23.9,0
3999,,16.5,17.7,0
4000,,25.0,28.4,0
4001,,21.5,23.3,0
4002,45.46894022868513,47.4,54.7,-1
4003,,25.0,28.0,0
4004,85.46194983734948,60.6,60.6,-1
4005,39.719151099454066,44.7,57.4,-1
4006,13.531759713967284,22.8,23.8,0
4007,43.204489431923776,25.0,29.8,0
4008,38.46659918082865,25.0,24.4,0
4009,33.95957020115509,25.0,25.8,0
4010,18.6500477016172,25.0,27.1,0
4011,,21.7,23.3,0
4012,25.243535473238122,21.4,22.9,0
4013,15.871232310510507,22.1,23.3,0
4014,24.47924049298178,18.8,20.6,0
4015,18.448084067670358,25.0,28.9,0
4016,31.945848826905898,25.0,33.3,0
4017,22.080915636069932,21.7,23.6,0
4018,,25.0,33.6,0
4019,48.48746991047105,50.0,58.4,-1
4020,34.813935399618025,25.0,31.2,0
4021,29.61672099983713,25.0,31.4,0
4022,32.558047712850225,25.0,31.9,0
4023,80.91034299181541,61.8,61.8,-1
4024,,62.8,64.8,1
4025,,56.3,56.5,-1
4026,64.24274496697322,57.9,61.0,-1
4027,,61.9,65.2,1
4028,55.369752153376695,56.5,65.5,1
4029,67.81593926150673,65.3,67.8,1
4030,69.96381080175821,64.0,65.8,1
4031,59.04721967468012,57.5,63.2,-1
4032,57.50964964652767,58.0,65.5,1
4033,,64.4,63.2,1
4034,58.89439186110318,58.8,65.5,1
4035,,58.3,63.3,-1
4036,70.16658497533196,64.0,65.9,1
4037,55.21855424192202,52.2,57.9,-1
4038,56.93129362735867,54.3,59.7,-1
4039,61.743412245192765,58.9,63.9,1
4040,56.763055232435256,57.9,66.5,1
4041,66.83488742083483,63.4,66.0,1
4042,64.83509117226708,62.0,65.5,1
4043,65.76467922684125,62.2,65.5,1
4044,45.58092467230792,25.0,28.8,0
4045,89.00737686184151,60.6,59.9,-1
4046,58.209737571778476,25.0,25.4,0
4047,61.83337085546285,56.4,59.2,-1
4048,61.879536377553855,25.0,25.1,0
4049,55.67249904624484,25.0,25.0,0
4050,72.25333954525925,63.2,64.8,1
4051,69.3282487810879,62.8,64.7,1
4052,63.54866933789211,60.7,64.9,-1
4053,,63.0,67.7,-1
4054,79.2689902734778,65.2,64.2,1
4055,63.71928218304279,58.1,61.0,-1
4056,57.745246017719545,25.0,26.2,0
4057,65.1437701576544,56.9,58.3,-1
4058,45.64306845088988,25.0,25.2,0
4059,64.45618609635434,60.0,63.3,-1
4060,66.90585426112091,57.8,59.0,-1
4061,59.62787737972448,55.6,59.2,-1
4062,,61.0,62.6,-1
4063,78.50904470147765,60.5,61.1,-1
4064,76.96841852744821,63.2,64.3,1
4065,55.25240348673282,55.2,62.9,-1
4066,73.89514659539067,57.6,57.9,-1
4067,84.67877366169654,64.4,64.6,-1
4068,64.17061018843822,58.0,58.8,-1
4069,60.178290135849345,59.3,64.3,-1
4070,87.11648470223842,59.2,58.8,-1
4071,52.5220752867203,51.2,58.8,-1
4072,63.89417008562932,62.0,66.2,1
4073,78.70837384230272,57.2,57.1,-1
4074,70.31624628786386,64.4,66.4,1
4075,61.286389667526365,60.0,65.5,1
4076,63.90792114489634,62.4,66.7,1
4077,57.67016997058265,58.8,66.5,1
4078,66.9929330633434,64.6,67.2,1
4079,57.89319387588133,59.5,67.4,1
4080,51.99249200084082,52.9,59.9,-1
4081,50.025187191032714,52.0,61.4,-1
4082,55.08646341852796,54.7,61.1,-1
4083,65.09511499938473,60.3,63.4,-1
4084,68.3781410607958,64.1,66.2,1
4085,51.56783780434518,51.5,60.2,-1
4086,58.222626051933425,58.3,65.5,1
4087,54.23693517656064,55.4,61.3,-1
4088,64.56739953818717,61.7,65.4,1
4089,66.72815957882362,63.2,65.7,-1
4090,62.07643747123763,60.8,66.0,1
4091,,58.8,67.2,-1
4092,63.52062944229746,57.9,60.6,-1
4093,63.792655225549964,62.0,66.2,1
4094,,61.3,66.9,-1
4095,68.47450547740392,63.3,65.3,1
4096,58.64354568135849,59.6,66.9,1
4097,58.51816093866991,59.8,67.4,1
4098,66.83983074229856,62.0,64.5,1
4099,74.69623798277325,62.0,63.1,1
4100,79.34964001999961,25.0,24.4,0
4101,59.91655578944559,59.3,65.1,1
4102,78.13756485614205,60.9,61.4,-1
4103,85.54895495835696,61.9,60.3,-1
4104,78.17999677200757,64.6,65.6,1
4105,78.05574975876799,59.9,60.4,-1
4106,69.01414257744743,63.6,65.6,1
4107,90.00905670385622,61.4,61.1,-1
4108,75.2835598258402,62.4,63.2,1
4109,53.280289190422124,53.1,60.4,-1
4110,91.21331299836848,63.3,62.8,-1
4111,62.26785042399106,60.6,65.5,1
4112,46.09983004754316,25.0,26.0,0
4113,,25.0,25.6,0
4114,46.36382393150156,25.0,25.1,0
4115,65.12672933525239,62.1,65.9,1
4116,66.3766511273842,62.7,65.2,-1
4117,53.91243821975276,25.0,26.5,0
4118,82.8292932266763,61.4,61.4,-1
4119,75.55763880669527,60.4,61.3,-1
4120,94.25616350402558,60.7,59.3,-1
4121,,61.7,65.5,1
4122,79.35046387399687,58.5,58.4,-1
4123,64.014005478036,57.4,58.8,-1
4124,56.88107956404864,56.6,64.6,1
4125,53.4957907463278,55.0,63.9,-1
4126,73.98841474173501,59.7,60.2,-1
4127,72.07646828372319,59.3,60.2,-1
4128,81.48901005308903,62.5,62.6,-1
4129,,62.7,63.4,-1
4130,50.25225012527941,25.0,27.8,0
4131,61.13773678918996,59.5,65.0,-1
4132,68.23727926815192,25.0,23.9,0
4133,57.19200922521005,47.7,48.4,-1
4134,76.29324126243976,62.6,63.3,1
4135,,63.3,65.4,1
4136,,61.7,63.0,-1
4137,84.28882192314549,25.0,24.3,0
4138,87.87093471679317,59.9,58.6,-1
4139,85.25231862112936,63.0,61.6,-1
4140,70.4840775485303,25.0,23.5,0
4141,69.67192004226834,62.6,64.5,-1
4142,73.50955083798576,65.0,66.7,1
4143,73.73305855308665,63.1,64.5,1
4144,71.72882616025298,25.0,24.1,0
4145,58.91812176529477,55.9,60.3,-1
4146,68.95073975653638,61.8,63.4,1
4147,79.88324987051234,63.7,64.8,-1
4148,80.47374475290414,59.7,57.1,-1
4149,82.85555316228442,58.8,58.7,-1
4150,83.4930637140791,63.2,62.5,-1
4151,60.483188786864936,25.0,25.4,0
4152,50.04615143929632,25.0,24.6,0
4153,82.54406723150252,60.7,60.5,-1
4154,72.42188492204536,65.5,67.2,1
4155,57.90434754152949,57.5,63.9,1
4156,58.218093937067295,56.6,62.8,1
4157,57.87163148732589,58.8,65.8,-1
4158,73.10666149910676,64.0,65.5,1
4159,64.30067255433067,60.0,63.4,-1
4160,66.61799499999202,62.2,65.1,1
4161,54.829848607580935,58.7,61.9,-1
4162,64.08942777875669,62.4,66.5,-1
4163,57.65770132098296,54.7,59.0,-1
4164,66.54394713237711,62.5,65.5,1
4165,71.23130941470033,61.3,62.9,-1
4166,64.43801190419897,58.4,60.8,-1
4167,75.92839967374657,64.2,65.4,1
4168,78.42603468453972,64.3,65.3,1
4169,72.28635145925222,61.3,62.7,-1
4170,71.45622725974718,60.2,61.4,-1
4171,65.77091642741424,59.8,61.6,-1
4172,61.30457854100688,25.0,23.5,0
4173,87.53245323108992,58.2,56.5,-1
4174,60.72126491152695,59.8,65.1,-1
4175,84.7329320413514,57.6,56.9,-1
4176,75.77435922918254,61.2,62.0,-1
4177,75.41188523925706,65.2,66.7,-1
4178,73.91684157808078,25.0,23.7,0
4179,85.99961334632998,60.3,60.1,-1
4180,81.65565403243406,61.5,61.9,-1
4181,84.80237382071189,25.0,24.4,0
4182,86.38850597845877,58.1,56.8,-1
4183,76.00197039612783,62.0,62.9,-1
4184,81.02183050192676,61.4,59.4,-1
4185,84.17246449307298,64.1,63.9,1
4186,61.918943990374345,25.0,24.1,0
4187,63.29016826014855,25.0,23.7,0
4188,77.53724352054088,63.2,64.2,1
4189,83.23775439100116,59.1,59.1,-1
4190,89.28358088104129,63.0,62.5,-1
4191,62.2986745769275,59.0,63.6,-1
4192,,64.1,65.1,-1
4193,,48.8,55.1,-1
4194,74.52490901039462,57.8,58.0,-1
4195,76.04845911115487,25.0,23.0,0
4196,58.02787902826686,25.0,24.8,0
4197,64.29254900547544,61.0,64.8,-1
4198,82.77996858426529,60.1,60.2,-1
4199,66.32093725675183,56.4,57.0,-1
4200,69.29331348335447,25.0,25.3,0
4201,75.58855328894867,58.4,58.8,-1
4202,78.13978352354682,66.0,65.1,-1
4203,63.41217708943352,61.2,65.4,-1
4204,87.0765802969805,63.6,62.8,-1
4205,83.48328545591515,64.4,63.2,-1
4206,78.34076859516215,65.0,66.0,-1
4207,79.32700389711262,61.1,60.5,-1
4208,57.269675050146695,59.0,66.9,-1
4209,81.55326772218494,65.8,66.2,-1
4210,76.34168689708154,65.9,64.9,-1
4211,84.99794704381858,64.4,64.1,-1
4212,67.39471766621973,63.3,65.8,1
4213,87.8972787149292,63.7,63.3,-1
4214,62.18084146422931,61.9,67.1,-1
4215,74.64554648750322,64.8,66.4,1
4216,82.89256732782556,63.5,63.9,-1
4217,80.0320672140563,65.4,66.0,1
4218,82.80570188193256,64.1,62.7,-1
4219,86.6299381325606,64.1,63.9,-1
4220,82.01656679766917,64.7,64.6,-1
4221,,60.2,60.2,-1
4222,61.20001867985126,61.1,66.7,-1
4223,,25.0,34.2,0
4224,,57.4,57.9,-1
4225,,40.0,43.6,-1
4226,77.92160192008456,63.4,63.9,1
4227,27.954428711774305,25.0,30.8,0
4228,,46.3,57.9,-1
4229,37.40047690735029,42.1,56.4,-1
4230,34.66358016649246,41.9,54.6,-1
4231,22.799825563445587,25.0,31.8,0
4232,,25.0,27.9,0
4233,42.639129538233774,46.0,55.2,-1
4234,52.94107939298589,53.8,63.8,-1
4235,38.86260766734942,25.0,30.3,0
4236,46.60201171044475,49.2,60.2,-1
4237,50.480103987157335,53.2,63.4,-1
4238,25.543552376561387,25.0,32.4,0
4239,38.072604651019525,25.0,31.1,0
4240,21.99107234376676,25.0,31.1,0
4241,41.699479913651395,46.2,58.7,-1
4242,29.556715964945457,25.0,33.5,0
4243,32.745846902546226,25.0,32.3,0
4244,,25.0,31.6,0
4245,57.726835345222185,56.3,62.7,-1
4246,33.29375917242062,25.0,31.6,0
4247,27.84666987076456,25.0,31.4,0
4248,30.897713705503193,25.0,32.2,0
4249,38.63117657756728,25.0,29.0,0
4250,,47.8,57.0,-1
4251,43.96948906556882,25.0,30.0,0
4252,49.26547214957113,51.4,59.7,-1
4253,,58.5,61.8,-1
4254,70.67907541322379,59.3,60.2,-1
4255,,60.5,62.0,-1
4256,70.21635151057185,63.2,64.7,1
4257,63.745996043502,59.6,63.4,1
4258,68.13383004148909,59.0,60.4,-1
4259,64.17593174215735,55.1,55.8,-1
4260,61.52853401389311,57.8,62.0,-1
4261,36.81840849479433,25.0,31.7,0
4262,49.34952698820423,50.3,59.6,-1
4263,59.88720043570312,25.0,19.9,0
4264,52.27737478393144,53.8,64.1,1
4265,56.914573751269515,56.2,63.2,-1
4266,49.53707251715835,25.0,25.5,0
4267,,25.0,29.3,0
4268,45.971215436249146,49.8,62.2,-1
4269,,39.6,52.3,-1
4270,13.243415988506946,25.0,27.8,0
4271,53.984273382390555,51.7,56.9,-1
4272,,51.0,56.2,-1
4273,34.06990055608114,40.2,53.0,-1
4274,36.15050110626857,42.4,56.6,-1
4275,44.046530712248874,47.8,59.1,-1
4276,29.545197519495257,25.0,34.5,0
4277,35.33116929439875,41.6,55.1,-1
4278,31.534325022964747,25.0,35.3,0
4279,,50.1,61.4,-1
4280,49.37519372140567,50.3,60.6,-1
4281,,42.6,48.7,-1
4282,43.712740989994344,48.9,62.4,-1
4283,44.28314089682149,25.0,27.0,0
4284,43.93880707928627,25.0,27.6,0
4285,33.5612020961198,25.0,30.6,0
4286,26.98906606466569,25.0,34.2,0
4287,64.08447005920999,59.5,63.2,1
4288,53.62980912582778,56.9,64.8,-1
4289,67.4584237704599,64.0,66.1,-1
4290,58.181666411518805,59.7,67.4,-1
4291,66.97193088029461,61.6,63.9,1
4292,64.79389989324949,60.7,63.4,-1
4293,58.01876358782672,54.5,57.4,-1
4294,63.93364920812419,59.5,62.6,-1
4295,,53.0,60.6,-1
4296,,54.5,61.8,-1
4297,59.658169466982926,60.2,67.1,1
4298,,54.7,64.4,-1
4299,57.19161221412321,57.4,65.5,-1
4300,79.20950974388917,54.8,51.5,-1
4301,65.0997558655392,59.0,60.8,-1
4302,58.19331263131713,55.3,60.8,-1
4303,63.94658704625711,58.8,62.1,-1
4304,,58.5,64.2,-1
4305,67.89612507143026,60.4,62.2,-1
4306,,62.1,63.2,-1
4307,,56.6,65.1,-1
4308,72.66320444285955,63.2,64.7,1
4309,41.90124865759377,45.0,54.0,-1
4310,66.04374979605049,60.8,63.4,1
4311,33.064553220074544,25.0,30.5,0
4312,41.93158901924401,25.0,30.1,0
4313,85.04833094868975,59.2,59.0,-1
4314,62.59303054545159,58.5,62.1,-1
4315,66.55433556192915,60.9,63.4,-1
4316,66.07906204359996,59.4,61.4,-1
4317,68.95522627344668,58.5,59.6,-1
4318,56.02994985488871,54.0,59.1,-1
4319,73.25794689334431,63.4,64.6,1
4320,44.274035106504925,48.4,60.8,-1
4321,58.61393276141267,56.5,62.2,-1
4322,49.46638920646398,25.0,24.1,0
4323,44.54646035244012,23.8,23.5,0
4324,53.158682613221146,55.4,65.7,1
4325,54.44542473126132,56.1,66.0,1
4326,,54.3,63.3,-1
4327,59.29821892147798,60.7,67.8,1
4328,65.96495869861121,60.9,63.6,1
4329,65.71424508548415,59.0,60.4,-1
4330,68.68164365285566,64.9,67.0,-1
4331,,57.3,67.4,-1
4332,62.60444502996349,63.1,68.2,1
4333,45.765682357231654,40.0,50.2,-1
4334,44.007020633862936,40.0,50.1,-1
4335,45.45699039119495,40.0,50.4,-1
4336,,50.0,61.0,-1
4337,52.07868453439302,52.8,56.6,-1
4338,,25.0,31.5,0
4339,54.978466218971356,25.0,21.5,0
4340,,53.6,65.6,-1
4341,,54.9,65.8,-1
4342,58.623060763879785,57.6,64.0,-1
4343,64.41005984676,58.0,59.7,-1
4344,63.10114869947502,59.2,63.3,1
4345,72.16687702976262,55.1,54.8,-1
4346,54.10865465314182,53.2,61.8,-1
4347,55.48329727740287,54.4,61.1,-1
4348,,25.0,29.2,0
4349,,61.7,65.4,1
4350,63.103432842789296,58.6,62.5,1
4351,,25.0,28.6,0
4352,,50.5,60.0,-1
4353,48.63380026076951,50.1,60.0,-1
4354,46.59573646975693,48.6,58.3,-1
4355,21.035930692178695,25.0,28.8,0
4356,,25.0,27.6,0
4357,38.64427830374396,25.0,30.5,0
4358,53.33213118839255,53.8,63.7,1
4359,54.38193423515747,55.6,63.7,-1
4360,73.23455631888082,62.4,63.6,1
4361,,56.2,60.0,-1
4362,,25.0,29.6,0
4363,59.971735612803535,57.8,63.4,-1
4364,39.60420952360687,25.0,29.5,0
4365,55.314184121403606,56.6,65.3,-1
4366,65.73129662958904,62.2,65.2,1
4367,44.941100176706236,49.2,60.4,-1
4368,60.370155588059916,57.4,62.4,-1
4369,,46.8,57.2,-1
4370,41.49993645804132,25.0,30.1,0
4371,40.28268932926743,25.0,30.4,0
4372,43.119374372812814,25.0,29.3,0
4373,40.89244977242687,25.0,30.4,0
4374,31.838775478631952,25.0,31.0,0
4375,45.460755585868014,49.6,60.1,-1
4376,63.323812071405825,60.0,64.1,-1
4377,48.36425665362074,51.3,61.2,-1
4378,39.204682071089294,25.0,30.0,0
4379,47.1526496630908,49.9,58.8,-1
4380,47.51024749537205,49.7,58.5,-1
4381,21.270249283519462,25.0,26.9,0
4382,43.33382385895644,48.6,60.6,-1
4383,38.071653997879075,25.0,31.4,0
4384,34.61252203400925,25.0,32.3,0
4385,46.17615682814446,49.0,57.8,-1
4386,56.827491660652704,56.2,64.0,1
4387,50.538296532040114,25.0,24.8,0
4388,61.0743918402201,57.7,61.8,-1
4389,58.92570072123343,59.2,66.0,1
4390,61.301864947529836,61.2,66.9,1
4391,65.15879677616824,62.3,65.5,-1
4392,58.67312520993079,59.6,66.9,1
4393,54.777109159524116,25.0,27.4,0
4394,59.18647942619477,56.7,61.7,-1
4395,61.210139700257784,61.0,66.7,-1
4396,,64.4,65.8,-1
4397,59.98341331865835,57.8,62.7,-1
