id_parcelle,shap_slope_p50,shap_slope_p90,shap_slope_std,shap_twi_mean,shap_has_thalweg_mean,shap_profile_curvature_mean,shap_tri_mean,shap_hillshade_winter_mean,shap_aspect_south_ratio_mean,shap_svf_mean,CPI_ML_v6,CPI_v6,CPI_technique,zone_plu,compactness_ratio,elongation_ratio,shape_warning,ces_existant,ces_residuel,emprise_residuelle_m2,ces_warning,cluster_score,brgm_argiles_flag,brgm_mvt_terrain_flag,shap_groupe_SLOPE,shap_groupe_HYDROLOGY,shap_groupe_MORPHOLOGY,shap_groupe_SUNLIGHT,cpi_ml_ci_low,cpi_ml_ci_high,cpi_ml_std
73065000LE0337,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.4,66.9,inconnu,0.7539530811547577,1.0624040297746429,,0.2342219807217988,0.1657780192782011,133.31005122043402,,56.68354904606407,,,1.5524521,0.0,0.2468078,-0.0020383701,99.9614028930664,100.0,0.01099412888288498
73065000LE0340,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.5,66.3,inconnu,0.7261360943408762,1.2400615576081675,,0.3020478023859457,0.0979521976140543,85.31488269239266,,60.42910246190415,,,1.5524521,0.0,0.2468078,-0.0020383701,99.9952392578125,100.0,0.001577140181325376
73065000LE0363,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,54.7,65.1,inconnu,0.6807157250580227,1.0322504182744978,,0.2282540212515457,0.1717459787484543,96.84540000813574,,52.58933333531359,,,1.5524521,0.0,0.2468078,-0.0020383701,99.83810424804688,100.0,0.05327538773417473
73065000LE0115,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.7,64.6,inconnu,0.6691534960573519,1.2897393809022246,,0.0,0.4,109.24039096497737,,66.34165804714173,,,1.5524521,0.0,0.2468078,-0.0020383701,99.78358459472656,100.0,0.06525932997465134
73065000LE0113,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,63.4,64.9,inconnu,0.6324686706450979,2.35248609689741,,0.0,0.4,87.28636528645556,,72.81163316369677,,,1.5524521,0.0,0.2468078,-0.0020383701,99.84241485595703,100.0,0.04682725667953491
73065000LE0089,-0.013010676,-1.0965002,-0.3462562,0.0,0.0,-0.0052498584,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.2,inconnu,0.7167665458907431,1.505116339742474,,0.0,0.4,131.0625428082475,,35.29815149232371,,,-1.4557669,0.0,-0.3550077,-0.007388426,0.0,0.0,0.0
73065000LE0226,0.0020721056,-1.0996922,-0.3613033,0.0,0.0,3.8211234e-05,-0.3518897,-0.007388426,0.0,0.0,0.0,25.0,28.2,inconnu,0.5284751363399248,1.3803357978698496,,0.0,0.4,102.96641751784767,,41.45740576704596,,,-1.4589235,0.0,-0.3518515,-0.007388426,0.0,0.0,0.0
73065000LE0033,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,55.4,65.3,inconnu,0.7935362279416266,1.165297760791861,,0.0,0.4,338.25009786321505,,53.09256179677476,,,1.5524521,0.0,0.2468078,-0.0020383701,99.8366928100586,100.0,0.04137902706861496
73065000LE0034,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,55.5,64.3,inconnu,0.2694014983391903,2.8944873754859577,,0.0,0.4,142.56935891979998,,55.18688225858824,,,1.5524521,0.0,0.2468078,-0.0020383701,99.97006225585938,100.0,0.008654140867292881
73065000LE0040,0.006507473,1.4526399,0.09313482,0.0,0.0,0.0001137598,0.24623786,-0.0014124226,0.0,0.0,100.0,63.4,63.9,inconnu,0.156786168006434,1.4783864227585686,Parcelle allongee - emprise reelle limitee,0.0,0.4,206.12646559360303,,78.05894973559498,,,1.5522823,0.0,0.24635161,-0.0014124226,99.88636779785156,100.0,0.028744421899318695
73065000LE0039,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,64.0,66.3,inconnu,0.7586228736289373,1.0132118616508117,,0.0,0.4,478.8565232794365,,68.26527056916585,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98258972167969,100.0,0.005503390915691853
73065000LE0334,0.0020721056,-1.1011267,-0.36000556,0.0,0.0,-0.0052498584,-0.3513325,-0.002520808,0.0,0.0,0.0,25.0,23.0,inconnu,0.7272826834864551,1.1232616213464346,,0.0,0.4,67.3663501901967,Emprise residuelle < 80m2 - constructibilite tres limitee,59.845268236873,,,-1.4590602,0.0,-0.35658234,-0.002520808,0.0,0.0,0.0
73065000LE0095,0.0020721056,-1.1758649,-0.39602852,0.0,0.0,-0.0052498584,-0.19816427,-0.009404767,0.0,0.0,1.0,25.0,26.8,inconnu,0.5964466107122587,1.6661351741434889,,0.1479557259459923,0.2520442740540077,63.50258920264678,Emprise residuelle < 80m2 - constructibilite tres limitee,55.93440706023153,,,-1.5698214,0.0,-0.20341413,-0.009404767,0.01768018864095211,0.5246003270149231,0.13493405282497406
73065000LE0305,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.2,64.7,inconnu,0.5063040966893961,1.2920320545724693,,0.0787081673659047,0.3212918326340953,435.514810504205,,60.71342504343704,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0024109503719955683
73065000LE0304,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.7,66.8,inconnu,0.7329062525368117,1.259659675036746,,0.0,0.4,202.14391441312108,,62.34896789059192,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000LE0331,0.0020721056,-1.1248724,-0.392892,0.0,0.0,-0.0052498584,-0.27096808,-0.0072365943,0.0,0.0,0.5,25.0,25.0,inconnu,0.7280973427868536,1.5824119546323652,,0.2494139967994326,0.1505860032005673,81.17521384347525,,70.47876707215883,,,-1.5156924,0.0,-0.27621794,-0.0072365943,0.0,0.26986682415008545,0.07780279219150543
73065000LE0333,-0.030640487,-1.1180761,-0.3304002,0.0,0.0,3.8211234e-05,-0.3456016,0.0065167877,0.0,0.0,0.0,25.0,22.6,inconnu,0.0883668144390199,2.788932039637129,Parcelle allongee - emprise reelle limitee,0.0,0.4,12.349423992028555,Emprise residuelle < 80m2 - constructibilite tres limitee,71.15112135142009,,,-1.4791168,0.0,-0.34556338,0.0065167877,0.0,0.04400571435689926,0.013928805477917194
73065000MA0048,-0.030640487,-1.0988774,-0.3353367,0.0,0.0,3.8211234e-05,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,24.9,inconnu,0.0995697058826707,2.260586832251464,Parcelle allongee - emprise reelle limitee,0.0,0.4,1093.7058226212837,,38.11810820204192,,,-1.4648546,0.0,-0.34808853,-0.0052202516,0.0,0.0,0.0
73065000MA0204,0.0020721056,-1.181153,-0.39602852,0.0,0.0,3.8211234e-05,-0.19816427,-0.009404767,0.0,0.0,1.0,25.0,29.9,inconnu,0.279699185137153,1.5426680667735355,,0.0,0.4,1918.449741682764,,45.25709052799848,,,-1.5751095,0.0,-0.19812606,-0.009404767,0.01768018864095211,0.5658829808235168,0.13861574232578278
73065000MA0091,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.1,65.6,inconnu,0.7541726618833859,1.6952890797082971,,0.0,0.4,801.6438456286162,,63.09897674135636,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98992919921875,100.0,0.0034006491769105196
73065000MA0097,-0.013010676,-1.1017884,-0.3462562,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,29.6,inconnu,0.6143138308451879,2.8279398478388496,,0.0,0.4,98.4528243086528,,38.605699502144354,,,-1.4610553,0.0,-0.34971964,-0.007388426,0.0,0.008909742347896099,0.003217510413378477
73065000MA0096,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,27.5,inconnu,0.6624572961552235,1.1488992549932644,,0.0,0.4,139.4715905595286,,17.455844240473205,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0094,-0.030640487,-1.1018007,-0.33403894,0.0,0.0,3.8211234e-05,-0.34812674,-0.003594704,0.0,0.0,0.0,25.0,24.6,inconnu,0.6093870729511346,1.706504675598597,,0.0,0.4,1547.8710995444912,,55.73429414445557,,,-1.4664801,0.0,-0.34808853,-0.003594704,0.0,0.0,0.0
73065000MA0060,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,32.7,inconnu,0.7025616601750053,1.063129391417898,,0.0,0.4,1065.022579412084,,28.92942225147296,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0117,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,25.0,inconnu,0.2955657577633112,2.126817801164738,,0.0,0.4,779.364482648321,,23.81898660388817,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0176,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.4,inconnu,0.0788391457993956,7.934823423973182,Parcelle allongee - emprise reelle limitee,0.0,0.4,10.416317671512097,Emprise residuelle < 80m2 - constructibilite tres limitee,38.31688436061496,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.022065354511141777,0.008466210216283798
73065000MA0175,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,24.6,inconnu,0.6750332547738521,1.5493775747065848,,0.1233122478927203,0.2766877521072796,275.4637543284781,,42.94042535989008,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0046,-0.05436934,-1.3371298,-0.046153598,0.0,0.0,3.8211234e-05,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,25.5,inconnu,0.0286474171739108,1.387807394745438,Parcelle allongee - emprise reelle limitee,0.0,0.4,171.0539376332503,,47.53540081092482,,,-1.4376527,0.0,-0.3611798,-0.007388426,0.0,0.0669124573469162,0.02209070883691311
73065000MA0044,-0.05436934,-1.3551521,-0.028131444,0.0,0.0,3.8211234e-05,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,30.7,inconnu,0.3170195090293414,1.6908884750633857,,0.0,0.4,794.3250653419266,,33.71145824051126,,,-1.437653,0.0,-0.3611798,-0.007388426,0.0,0.2555105686187744,0.1179434210062027
73065000MA0045,-0.05436934,-1.3551521,-0.028131444,0.0,0.0,3.8211234e-05,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,32.1,inconnu,0.4988412251043044,1.7233503802755117,,0.0,0.4,252.3401075108985,,25.918636124016725,,,-1.437653,0.0,-0.3611798,-0.007388426,0.0,0.18622584640979767,0.08803123235702515
73065000MA0088,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,27.4,inconnu,0.2729428981341195,1.3348735003293293,,0.0,0.4,605.9044667996677,,15.770715744133035,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0052,-0.044310886,-1.2359921,-0.16585591,0.0,0.0,3.8211234e-05,-0.3566488,-0.007388426,0.0,0.0,0.2000000029802322,25.0,30.3,inconnu,0.8212840463995933,1.0230072290351442,,0.0,0.4,204.76064190736267,,35.48031671918406,,,-1.4461589,0.0,-0.3566106,-0.007388426,0.0,0.039598215371370316,0.01316953543573618
73065000MA0053,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,26.7,inconnu,0.7817866923083636,1.081243707634819,,0.0,0.4,197.77229419111148,,39.57401531674538,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0098,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,25.4,inconnu,0.6965052105540448,1.4737793292349577,,0.0,0.4,85.35119051493614,,36.761954470047634,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0111,-0.026431246,-1.095078,-0.33954588,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.1,inconnu,0.5740303708029185,1.0950506427893292,,0.0,0.4,1401.5839442657846,,35.82968165378128,,,-1.461055,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0114,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,29.1,inconnu,0.1621963444513952,1.9370463017113568,Parcelle allongee - emprise reelle limitee,0.0,0.4,48.36987489900157,Emprise residuelle < 80m2 - constructibilite tres limitee,35.42680069396429,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.019842790439724922,0.008212641812860966
73065000MA0113,-0.05436934,-1.349864,-0.028131444,0.0,0.0,-0.0052498584,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,23.8,26.1,inconnu,0.0639985392897534,3.540784644064138,Parcelle allongee - emprise reelle limitee,0.0,0.4,46.32127291763784,Emprise residuelle < 80m2 - constructibilite tres limitee,30.687250875356675,,,-1.4323648,0.0,-0.36646786,-0.007388426,0.0,0.07315649837255478,0.022194257006049156
73065000MA0043,-0.030640487,-1.1018007,-0.33403894,0.0,0.0,3.8211234e-05,-0.34812674,-0.003594704,0.0,0.0,0.0,25.0,24.7,inconnu,0.7640163319339633,1.32923436095082,,0.0,0.4,88.36281362887655,,65.75598566452587,,,-1.4664801,0.0,-0.34808853,-0.003594704,0.0,0.0,0.0
73065000MA0042,-0.030640487,-1.1180761,-0.3304002,0.0,0.0,3.8211234e-05,-0.3456016,0.0065167877,0.0,0.0,0.0,25.0,23.0,inconnu,0.3008370561440773,1.5219332924620523,,0.0,0.4,413.7046850083332,,61.47120005757913,,,-1.4791168,0.0,-0.34556338,0.0065167877,0.0,0.04400571435689926,0.013638208620250225
73065000MA0086,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.6,inconnu,0.6805204008772207,1.324618979146582,,0.0663718305300643,0.3336281694699357,476.0610824424605,,32.613829426047026,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0089,-0.05436934,-1.349864,-0.028131444,0.0,0.0,-0.0052498584,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,27.6,inconnu,0.1812990122110788,1.637064615660072,Parcelle allongee - emprise reelle limitee,0.0,0.4,105.60442550401092,,37.26783423408395,,,-1.4323648,0.0,-0.36646786,-0.007388426,0.0,0.09348908811807632,0.02873017080128193
73065000MA0162,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,32.9,inconnu,0.3371607457614262,1.2437164102335645,,0.2093007362440704,0.1906992637559296,229.35155256353255,,26.186390070713507,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0062,-0.026431246,-1.0988774,-0.33954588,0.0,0.0,3.8211234e-05,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,26.0,inconnu,0.3176199400689299,1.2376610856335748,,0.0,0.4,942.079215376686,,50.58749270308953,,,-1.4648545,0.0,-0.34808853,-0.0052202516,0.0,0.0,0.0
73065000MA0058,-0.030640487,-1.1127881,-0.3304002,0.0,0.0,-0.0052498584,-0.3456016,0.0065167877,0.0,0.0,0.0,25.0,21.9,inconnu,0.5312033484250099,1.0242041228641754,,0.0,0.4,211.35927817895995,,47.62518750061396,,,-1.4738288,0.0,-0.35085145,0.0065167877,0.0,0.04400571435689926,0.013638208620250225
73065000MA0068,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.6,64.4,inconnu,0.2817357270796569,1.5721855382803729,,0.0,0.4,62.66330456474663,Emprise residuelle < 80m2 - constructibilite tres limitee,68.6666680789948,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000MA0064,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.4,64.9,inconnu,0.6759391328571267,1.060503847443164,,0.0,0.4,293.1408776719645,,60.8560349842606,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99073791503906,100.0,0.0022499021142721176
73065000MA0066,-0.0034960685,-1.130866,-0.38495088,0.0,0.0,3.8211234e-05,-0.27046737,-0.009404767,0.0,0.0,0.5,25.0,27.9,inconnu,0.5815702087454964,1.3844820002391556,,0.0,0.4,506.11983774972816,,49.397619946159466,,,-1.519313,0.0,-0.27042916,-0.009404767,0.0,0.07795407623052597,0.024629270657896996
73065000MA0025,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.2,64.3,inconnu,0.0963895891040268,2.847738194255549,Parcelle allongee - emprise reelle limitee,0.0,0.4,165.76094739656557,,61.14823192964111,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0013298369012773037
73065000MA0065,-0.030640487,-1.0988774,-0.3353367,0.0,0.0,3.8211234e-05,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,25.2,inconnu,0.7422285019751105,1.0290612922450144,,0.0,0.4,343.99471237278647,,58.70878694731836,,,-1.4648546,0.0,-0.34808853,-0.0052202516,0.0,0.0,0.0
73065000MA0081,-0.013010676,-1.1322569,-0.37784487,0.0,0.0,3.8211234e-05,-0.26883626,-0.0072365943,0.0,0.0,0.5,25.0,26.8,inconnu,0.3187368805661539,1.0351481203583002,,0.0,0.4,386.9213948754029,,53.21459393770756,,,-1.5231123,0.0,-0.26879805,-0.0072365943,0.0,0.10450983792543411,0.032995034009218216
73065000MA0036,-0.030640487,-1.0988774,-0.3353367,0.0,0.0,3.8211234e-05,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,25.1,inconnu,0.636303313367334,1.0384457478916922,,0.0,0.4,357.36932335539313,,58.28482559345505,,,-1.4648546,0.0,-0.34808853,-0.0052202516,0.0,0.0,0.0
73065000MA0033,-0.030640487,-1.08979,-0.3353367,0.0,0.0,-0.0052498584,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,25.4,inconnu,0.4683492119315932,2.3976944368179542,,0.0,0.4,449.0632816481349,,36.77009827915992,,,-1.4557672,0.0,-0.3550077,-0.007388426,0.0,0.0,0.0
73065000MA0034,-0.030640487,-1.0988774,-0.3353367,0.0,0.0,3.8211234e-05,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,24.5,inconnu,0.7711182939062432,1.0536336051535429,,0.0,0.4,362.9277880040194,,54.35829083885639,,,-1.4648546,0.0,-0.34808853,-0.0052202516,0.0,0.0,0.0
73065000MA0032,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,25.3,inconnu,0.5547788872854077,2.477659474680132,,0.0,0.4,333.6943626662849,,38.44642641902185,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0030,-0.026431246,-1.095078,-0.33954588,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,28.2,inconnu,0.7080720609111151,1.014215290587708,,0.0,0.4,347.3916505462962,,43.39075076762953,,,-1.461055,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0035,-0.030640487,-1.0988774,-0.3353367,0.0,0.0,3.8211234e-05,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,25.1,inconnu,0.546552374424099,1.1434561158916117,,0.0,0.4,243.976443599542,,61.52630138188001,,,-1.4648546,0.0,-0.34808853,-0.0052202516,0.0,0.0,0.0
73065000MA0169,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,64.4,66.4,inconnu,0.8147112571721831,1.172457727175235,,0.0,0.4,208.8709675162031,,70.27846160037221,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99058532714844,100.0,0.002135274698957801
73065000MA0110,-0.05436934,-1.3551521,-0.028131444,0.0,0.0,3.8211234e-05,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,27.8,inconnu,0.067083341059949,1.5894961779975785,Parcelle allongee - emprise reelle limitee,0.0,0.4,12.89620616214722,Emprise residuelle < 80m2 - constructibilite tres limitee,30.479505135306763,,,-1.437653,0.0,-0.3611798,-0.007388426,0.0,0.24474942684173584,0.08563342690467834
73065000MA0076,-0.0013386579,-1.0996922,-0.3578925,0.0,0.0,3.8211234e-05,-0.3518897,-0.007388426,0.0,0.0,0.0,25.0,31.5,inconnu,0.0722259120621089,3.573218584364964,Parcelle allongee - emprise reelle limitee,0.0,0.4,78.14902988757616,Emprise residuelle < 80m2 - constructibilite tres limitee,37.63477945575661,,,-1.4589233,0.0,-0.3518515,-0.007388426,0.0,0.019842790439724922,0.008212641812860966
73065000MA0150,-0.0013386579,-1.0996922,-0.3578925,0.0,0.0,3.8211234e-05,-0.3518897,-0.007388426,0.0,0.0,0.0,25.0,29.1,inconnu,0.7993705713204708,1.1207368884943218,,0.2000073433570871,0.1999926566429129,143.325576033626,,43.45413134561669,,,-1.4589233,0.0,-0.3518515,-0.007388426,0.0,0.0,0.0
73065000MA0149,-0.008193544,-1.104197,-0.34866473,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.5,inconnu,0.6286679177639228,1.4095752174769771,,0.0,0.4,259.6469170541233,,39.96763563318165,,,-1.4610553,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0153,-0.05436934,-1.3371298,-0.046153598,0.0,0.0,3.8211234e-05,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,28.5,inconnu,0.7260752866158184,1.0463355267366474,,0.0,0.4,120.13095982828402,,23.418500961687737,,,-1.4376527,0.0,-0.3611798,-0.007388426,0.0,0.0669124573469162,0.01954282447695732
73065000MA0152,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,24.8,27.8,inconnu,0.5381208337672946,1.116916713726638,,0.0,0.4,190.2639803203044,,24.656495322526084,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0154,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,31.0,inconnu,0.5316144808985761,1.4145808805168116,,0.0,0.4,212.74639448037743,,19.196113245489265,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0170,0.010948528,1.4476426,0.075322084,0.0,0.0,-0.01562951,0.2540178,-0.0020383701,0.0,0.0,99.3000030517578,59.4,64.6,inconnu,0.7570286274667279,1.0572378493248678,,0.2405821637938553,0.1594178362061447,61.709988987543966,Emprise residuelle < 80m2 - constructibilite tres limitee,61.10754971397681,,,1.5339131,0.0,0.23838829,-0.0020383701,99.42644500732422,99.9962387084961,0.155386283993721
73065000MA0227,-0.030640487,-1.08979,-0.3353367,0.0,0.0,-0.0052498584,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,28.7,inconnu,0.5117406287126415,1.751744898461112,,0.005580076576613,0.394419923423387,337.35429674766,,40.58361600198126,,,-1.4557672,0.0,-0.3550077,-0.007388426,0.0,0.0,0.0
73065000MA0003,-0.0034960685,-1.104197,-0.35336217,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,25.2,inconnu,0.6762902682108668,1.3589473993524257,,0.0,0.4,993.8510035231586,,47.74149248850736,,,-1.4610553,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0146,0.0020721056,-1.1263613,-0.392892,0.0,0.0,3.8211234e-05,-0.27259922,-0.009404767,0.0,0.0,0.5,25.0,28.6,inconnu,0.0622600519202115,1.0763256210254029,Parcelle allongee - emprise reelle limitee,0.349872587904827,0.0501274120951729,77.0604560290875,Emprise residuelle < 80m2 - constructibilite tres limitee,46.25556126562705,,,-1.5171812,0.0,-0.272561,-0.009404767,0.0,0.06564037501811981,0.01929183304309845
73065000MA0294,-0.013010676,-1.1017884,-0.3462562,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,27.6,inconnu,0.0375714100940708,1.0855749480216583,Parcelle allongee - emprise reelle limitee,0.0,0.4,322.0081879357758,,40.82921354378223,,,-1.4610553,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000MA0212,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.0,64.9,inconnu,0.1509426736544105,2.1565753494812268,Parcelle allongee - emprise reelle limitee,0.0,0.4,160.15885243741587,,62.11172401509304,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000MA0196,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.2,65.2,inconnu,0.2929207286579633,2.1313845730668914,,0.0,0.4,429.3291624119154,,64.01205196127971,,,1.5524521,0.0,0.2468078,-0.0020383701,99.97945404052734,100.0,0.008026393130421638
73065000MA0273,0.0020721056,-1.1944311,-0.39602852,0.0,0.0,3.8211234e-05,-0.18705435,-0.0072365943,0.0,0.0,1.0,25.0,25.0,inconnu,0.1618137547894103,2.1000563993019425,Parcelle allongee - emprise reelle limitee,0.0,0.4,134.16413952343652,,72.64600704166307,,,-1.5883875,0.0,-0.18701614,-0.0072365943,0.07965915650129318,4.945745944976807,1.648583173751831
73065000MA0226,0.0020721056,-1.1263613,-0.392892,0.0,0.0,3.8211234e-05,-0.27259922,-0.009404767,0.0,0.0,0.5,25.0,28.1,inconnu,0.7464115046881322,1.3041837879640057,,0.0,0.4,117.78516806544296,,49.05570944510498,,,-1.5171812,0.0,-0.272561,-0.009404767,0.0,0.05735400691628456,0.017896268516778946
73065000MA0274,-0.026431246,-1.08979,-0.33954588,0.0,0.0,-0.0052498584,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,27.9,inconnu,0.1022097019813951,2.250681241887364,Parcelle allongee - emprise reelle limitee,0.0038673133826905,0.3961326866173095,39.5747522700682,Emprise residuelle < 80m2 - constructibilite tres limitee,38.914816422733686,,,-1.455767,0.0,-0.3550077,-0.007388426,0.0,0.0,0.0
73065000MA0245,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,64.2,67.0,inconnu,0.6649635046505665,1.1320332872304042,,0.0,0.4,61.62169410435397,Emprise residuelle < 80m2 - constructibilite tres limitee,66.47683379455434,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99030303955078,100.0,0.00205919798463583
